FECHA,COD_STA,COD_UBT,COD_SDS,VALOR,COSTO_RED
2021-02-26,EX,TAM,E1Y30,3.690775036328372E-14,0.01
2021-02-26,I0,TAM,E1Y30,3.322816192119344E-13,0.01
2021-02-26,I1,TAM,E1Y30,1.1271452676739091E-12,0.01
2021-02-26,I2,TAM,E1Y30,9.553602484717818E-13,0.01
2021-02-26,I3,TAM,E1Y30,5.072728385654484E-12,0.01
2021-02-26,ND,TAM,E1Y30,0.013657857424727434,0.01
2021-02-26,RE,TAM,E1Y30,0.9364926551726662,0.01
2021-02-26,SU,TAM,E1Y30,0.005617172958685895,0.01
2021-02-26,ED,TAM,E1Y60,8.424825201165886E-4,0.01
2021-02-26,EX,TAM,E1Y60,2.118692454797304E-15,0.01
2021-02-26,I0,TAM,E1Y60,1.9076137422502548E-14,0.01
2021-02-26,I1,TAM,E1Y60,6.472356221750781E-14,0.01
2021-02-26,I2,TAM,E1Y60,5.48889090870824E-14,0.01
2021-02-26,I3,TAM,E1Y60,4.692507929019694E-13,0.01
2021-02-26,ND,TAM,E1Y60,0.02131184685260094,0.01
2021-02-26,RE,TAM,E1Y60,0.941568528303843,0.01
2021-02-26,SU,TAM,E1Y60,3.210260769604152E-4,0.01
2021-02-26,ED,TAM,E2Y00,8.431032747853897E-4,0.01
2021-02-26,EX,TAM,E2Y00,1.0694438814008836E-16,0.01
2021-02-26,I0,TAM,E2Y00,9.629247817197965E-16,0.01
2021-02-26,I1,TAM,E2Y00,3.2675165544200982E-15,0.01
2021-02-26,I2,TAM,E2Y00,2.7745682157561515E-15,0.01
2021-02-26,I3,TAM,E2Y00,9.066487859778204E-14,0.01
2021-02-26,ND,TAM,E2Y00,0.0292068040860173,0.01
2021-02-26,RE,TAM,E2Y00,0.9418606791255594,0.01
2021-02-26,SU,TAM,E2Y00,1.6197011469185872E-5,0.01
2021-02-26,ED,TAM,E2Y30,8.433778910605983E-4,0.01
2021-02-26,EX,TAM,E2Y30,4.61658053127405E-18,0.01
2021-02-26,I0,TAM,E2Y30,4.156811812149594E-17,0.01
2021-02-26,I1,TAM,E2Y30,1.4111360769761834E-16,0.01
2021-02-26,I2,TAM,E2Y30,1.2103370159772487E-16,0.01
2021-02-26,I3,TAM,E2Y30,3.7429259717834613E-14,0.01
2021-02-26,ND,TAM,E2Y30,0.037274187663409425,0.01
2021-02-26,RE,TAM,E2Y30,0.9418754405442641,0.01
2021-02-26,SU,TAM,E2Y30,6.991005330868323E-7,0.01
2021-02-26,ED,TAM,E2Y60,8.435722712001344E-4,0.01
2021-02-26,EX,TAM,E2Y60,1.6351391644088914E-19,0.01
2021-02-26,I0,TAM,E2Y60,1.472305370328547E-18,0.01
2021-02-26,I1,TAM,E2Y60,5.023409549374525E-18,0.01
2021-02-26,I2,TAM,E2Y60,4.884285976330648E-18,0.01
2021-02-26,I3,TAM,E2Y60,2.1347437530000714E-14,0.01
2021-02-26,ND,TAM,E2Y60,0.045471457593083534,0.01
2021-02-26,RE,TAM,E2Y60,0.9418761787521839,0.01
2021-02-26,SU,TAM,E2Y60,2.4759535149402214E-8,0.01
2021-02-26,ED,MAD,E1Y00,8.651216744455236E-4,0.01
2021-02-26,EX,MAD,E1Y00,1.5058036217334336E-14,0.01
2021-02-26,I0,MAD,E1Y00,1.3549780021635902E-13,0.01
2021-02-26,I1,MAD,E1Y00,4.589556288830681E-13,0.01
2021-02-26,I2,MAD,E1Y00,3.881914267282329E-13,0.01
